image_path,text_prompt
./dataset/00004542.jpg,a football player running with the ball
./dataset/00004543.jpg,a stadium with a football field
./dataset/00004544.jpg,a man running on a field
./dataset/00004545.jpg,a field of grass
./dataset/00004546.jpg,a man running with a football
./dataset/00004547.jpg,a football player running with the ball
./dataset/00004548.jpg,a woman holding a sign at a football game
./dataset/00004549.jpg,a football game is being played on the field
./dataset/00004550.jpg,a football game with a group of players on the field
./dataset/00004551.jpg,a stadium with a soccer field and a soccer field
./dataset/00004552.jpg,a man in a referee's uniform
./dataset/00004553.jpg,two players in uniform
./dataset/00004554.jpg,the marching team at the football game
./dataset/00004555.jpg,a football player is running with the ball
./dataset/00004556.jpg,green bay coach mike kelly walks the field
./dataset/00004557.jpg,a football player is kneeling on the field
./dataset/00004558.jpg,a young man standing in a baseball field
./dataset/00004559.jpg,a man in a black shirt
./dataset/00004560.jpg,a man holding a football
./dataset/00004561.jpg,a football game is being played on the field
./dataset/00004562.jpg,a football game is being played on a field
./dataset/00004563.jpg,a group of young men playing a game of lacrosse
./dataset/00004564.jpg,a football game is being played on a field
./dataset/00004565.jpg,a football game is being played on a field
./dataset/00004566.jpg,the football field at the university of michigan
./dataset/00004567.jpg,the stadium is empty
./dataset/00004568.jpg,a group of young boys playing football on a field
./dataset/00004569.jpg,the players are walking on the field
./dataset/00004570.jpg,the football team is playing on the field
./dataset/00004571.jpg,the giants'defense is a big problem for the giants
./dataset/00004572.jpg,the washington redskins running the ball
./dataset/00004573.jpg,a football player is throwing the ball
./dataset/00004574.jpg,a football player is about to throw the ball
./dataset/00004575.jpg,a football player running with the ball
./dataset/00004576.jpg,a football game
./dataset/00004577.jpg,a group of people on a field
./dataset/00004578.jpg,a football stadium
./dataset/00004579.jpg,a football player is laying on the field
./dataset/00004580.jpg,a group of people playing football on a field
./dataset/00004581.jpg,a football player running with the ball
./dataset/00004582.jpg,the view from the end zone at the stadium
./dataset/00004583.jpg,a football player running with the ball
./dataset/00004584.jpg,"the university of minnesota campus in minneapolis, minnesota"
./dataset/00004585.jpg,a football game with a player running the ball
./dataset/00004586.jpg,a group of young children running on a field
./dataset/00004587.jpg,the football field at the university of notre
./dataset/00004588.jpg,the football player is running with the ball
./dataset/00004589.jpg,the redskins'quarterbacks are running for the ball
./dataset/00004590.jpg,a football game is being played in a stadium
./dataset/00004591.jpg,a group of men playing a game of frc
./dataset/00004592.jpg,a football player is hugging another player
./dataset/00004593.jpg,a view of a football field through a window
./dataset/00004594.jpg,a football game is being played on the field
./dataset/00004595.jpg,a large stadium
./dataset/00004596.jpg,a group of people playing soccer in a field
./dataset/00004597.jpg,the football field at texas stadium
./dataset/00004598.jpg,a football player is trying to get past a defender
./dataset/00004599.jpg,a group of football players on a field
./dataset/00004600.jpg,a football game is being played on the field
./dataset/00004601.jpg,a football player running with the ball
./dataset/00004602.jpg,a group of people standing on a field
./dataset/00004603.jpg,a football game with a referee and players
./dataset/00004604.jpg,a large metal sculpture
./dataset/00004605.jpg,"texas stadium, section 2, row 2, seat 10"
./dataset/00004606.jpg,a football player running with the ball
./dataset/00004607.jpg,a group of young men playing football on a field
./dataset/00004608.jpg,a football game with a player running the ball
./dataset/00004609.jpg,a man in a uniform
./dataset/00004610.jpg,a group of people standing around a lake
./dataset/00004611.jpg,a football player standing on the field
./dataset/00004612.jpg,the football team is running on the field
./dataset/00004613.jpg,a man running on a track
./dataset/00004614.jpg,a football stadium
./dataset/00004615.jpg,a football player running with the ball
./dataset/00004616.jpg,a football player is running on the field
./dataset/00004617.jpg,a group of people on a field playing baseball
./dataset/00004618.jpg,a football game with a player throwing the ball
./dataset/00004619.jpg,a stadium with a lot of people watching a football game
./dataset/00004620.jpg,the college football game
./dataset/00004621.jpg,a soccer player jumping up to head the ball
./dataset/00004622.jpg,a football game is being played
./dataset/00004623.jpg,a football player is running with the ball
./dataset/00004624.jpg,a football player is running with the ball
./dataset/00004625.jpg,a woman in a white uniform
./dataset/00004626.jpg,a football player in a field
./dataset/00004627.jpg,a football game is being played on the field
./dataset/00004628.jpg,the washington redskins and the washington redskins play in the nfc game
./dataset/00004629.jpg,a man standing in a stadium
./dataset/00004630.jpg,the football field at night
./dataset/00004631.jpg,a football stadium with a large crowd
./dataset/00004632.jpg,a young man running with a soccer ball
./dataset/00004633.jpg,a person is standing in a field with a fron
./dataset/00004634.jpg,the view from inside the stadium
./dataset/00004635.jpg,a football game with a player running for the ball
./dataset/00004636.jpg,a football player throwing a ball during a game
./dataset/00004637.jpg,a football player is running with the ball
./dataset/00004638.jpg,a football player is running with the ball
./dataset/00004639.jpg,a football player walking on the field
./dataset/00004640.jpg,a group of young men playing soccer on a field
./dataset/00004641.jpg,the football players are playing in the field
./dataset/00004642.jpg,a group of people standing on a field
./dataset/00004643.jpg,a group of young people playing football on a field
./dataset/00004644.jpg,a field with a soccer field and a soccer field
./dataset/00004645.jpg,a football player running with the ball
./dataset/00004646.jpg,a football game with a player running on the field
./dataset/00004647.jpg,the football stadium in the city of charlotte
./dataset/00004648.jpg,a group of people playing a game of football
./dataset/00004649.jpg,a football player is trying to get the ball
./dataset/00004650.jpg,a football player is running with the ball
./dataset/00004651.jpg,a football stadium
./dataset/00004652.jpg,the football field at night
./dataset/00004653.jpg,a view of a football stadium from the stands
./dataset/00004654.jpg,the football field at the university of california
./dataset/00004655.jpg,a football game with a player running the ball
./dataset/00004656.jpg,a baseball player pitching a ball on a baseball field
./dataset/00004657.jpg,a group of young people standing on a field
./dataset/00004658.jpg,a football player catching a ball on a field
./dataset/00004659.jpg,a soccer player is running after the ball
./dataset/00004660.jpg,a football player is tackled by a player
./dataset/00004661.jpg,a group of young football players
./dataset/00004662.jpg,a football game is being played on a rainy day
